"Index","Obs","Ref","SponsorID","UKGovSponsorObs","UKGovSponsorRef","BusSponsorObs","BusSponsorRef","CharitySponsorObs","CharitySponsorRef","AMRCSponsorObs","AMRCSponsorRef","SponsorClass","AMRCSponsor","TotalInIndex"
5060,"fundacion para el futuro de colombia colfuturo","fundacion para el futuro de colombia colfuturo",1480,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2362,"fundación ramón areces","fundación ramón areces",1481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3474,"fundacion sofia kovalevskaia","fundacion sofia kovalevskaia",1482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2509,"fundatia dinu patriciu","fundatia dinu patriciu",1483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4668,"funded within eus 6th framework program","funded within eus 6th framework program",1484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2134,"fundo social europeu","fundo social europeu",1485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2681,"funxtional therapeutics","funxtional therapeutics",1486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
3047,"funxional therapeutics ltd","funxtional therapeutics",1486,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
122,"fuse","fuse",1487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5135,"fuse centre translational research public health","fuse centre translational research public health",1488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2318,"fusion innovation ltd","fusion innovation ltd",1489,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2378,"future pipe industries","future pipe industries",1490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1028,"futures women","futures women",1491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
750,"g-research","g-research",1492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
643,"ga-201370","ga-201370",1493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1220,"gaia foundation","gaia foundation",1494,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3488,"galapagos conservation trust","galapagos conservation trust",1495,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3757,"galaz yamazaki ruiz urquiza sc","galaz yamazaki ruiz urquiza sc",1496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1421,"galton institute","galton institute",1497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3933,"game wildlife conservation trust","game wildlife conservation trust",1498,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
1632,"gapper foundation","gapper foundation",1499,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
937,"gapper trust","gapper trust",1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3162,"garfield weston foundation","garfield weston foundation",1501,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2985,"gas shales europe project","gas shales europe project",1502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1211,"gash consortium","gash consortium",1503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1266,"gates cambridge","gates cambridge",1504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
2274,"gates cambridge trust","gates cambridge",1504,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,4
3306,"gates-cambridge scholarship","gates cambridge",1504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
1604,"gates corporation","gates corporation",1505,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2969,"gates malaria partnership","gates malaria partnership",1506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3308,"gates scholarship cambridge","gates scholarship cambridge",1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
812,"gates trust","gates trust",1508,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4052,"gatorade sports science institute","gatorade sports science institute",1509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3364,"gatsby charitable foundation","gatsby charitable foundation",1510,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
994,"gavi alliance","gavi alliance",1511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1149,"gb rowing team","gb rowing team",1512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
184,"gbsf","gbsf",1513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
177,"gdch","gdch",1514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
625,"ge energy","ge energy",1515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
965,"ge healthcare","ge healthcare",1516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
4699,"gender economic research policy analysis","gender economic research policy analysis",1517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3798,"general charities city coventry","general charities city coventry",1518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2504,"general dental council","general dental council",1519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2821,"general higher education","general higher education",1520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
4367,"directorate general higher education","general higher education",1520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
5076,"indonesian directorate general higher education","general higher education",1520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
5386,"ministry education culture directorate general higher education","general higher education",1520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
2648,"general infirmary leeds","general infirmary leeds",1521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2655,"general medical council","general medical council",1522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4429,"general michael arnaoutis foundation","general michael arnaoutis foundation",1523,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
5121,"general peoples committee higher education libya","general peoples committee higher education libya",1524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5293,"general secretariat education scientific research libya","general secretariat education scientific research libya",1525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4148,"general sir john monash foundation","general sir john monash foundation",1526,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
1390,"genesis research","genesis research",1527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"charity",FALSE,7
2372,"genesis research trust","genesis research",1527,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,7
850,"gentoo group","gentoo group",1528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2059,"geography department","geography department",1529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1685,"geological society","geological society",1530,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4946,"georg simon ohm university applied sciences","georg simon ohm university applied sciences",1531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4312,"george scott travelling scholarship","george scott travelling scholarship",1532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4233,"george victoria karelias foundation","george victoria karelias foundation",1533,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2329,"georgetown university","georgetown university",1534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
499,"georgia","georgia",1535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1448,"geoscan research","geoscan research",1536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2126,"geoscience australia","geoscience australia",1537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3185,"geoscience research centre","geoscience research centre",1538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3753,"gerald kerkut charitable trust","gerald kerkut charitable trust",1539,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2026,"gerald kerkutt trust","gerald kerkutt trust",1540,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
935,"gerda henkel","gerda henkel",1541,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1744,"geriatrics society","geriatrics society",1542,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,3
2916,"british geriatric society","geriatrics society",1542,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,3
359,"germán","germán",1543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3911,"german academic exchange service","german academic exchange service",1544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3953,"german academic merit foundation","german academic merit foundation",1545,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4628,"german academic scholarship foundation","german academic scholarship foundation",1546,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4227,"german historical institute london","german historical institute london",1547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2514,"german history society","german history society",1548,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4347,"german national academic foundation","german national academic foundation",1549,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
3935,"german national merit foundation","german national merit foundation",1550,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2527,"german research council","german research council",1551,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3163,"german research foundation","german research foundation",1552,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
459,"germany","germany",1553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
5193,"germany bundesministerium für bildung und forschung","germany bundesministerium für bildung und forschung",1554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4610,"gesellschaft fur mukopolysaccharidosen","gesellschaft fur mukopolysaccharidosen",1555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3118,"get-ahead charitable trust","get-ahead charitable trust",1556,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
1378,"get head charity","get head charity",1557,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
448,"getfund","getfund",1558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
207,"ghana","ghana",1559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1346,"ghana government","ghana government",1560,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1417,"ghent university","ghent university",1561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1803,"ghs research grant","ghs research grant",1562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3020,"gibson-sykora scholarship","gibson-sykora scholarship",1563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3090,"gilchrist educational fund","gilchrist educational fund",1564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3334,"gilchrist educational trust","gilchrist educational trust",1565,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
1115,"girton college","girton college",1566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1424,"gl garrad hassan","gl garrad hassan",1567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3919,"gladys krieble delmas foundation","gladys krieble delmas foundation",1568,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,5
501,"glasgow","glasgow",1569,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3557,"glasgow caledonian university","glasgow caledonian university",1570,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1169,"glaxosmithkline","glaxosmithkline",1571,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,47
1389,"glaxosmith kline","glaxosmithkline",1571,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,47
4287,"glaxosmithkline consumer healthcare","glaxosmithkline",1571,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,47
4572,"glaxosmithkline maxinutrition division","glaxosmithkline",1571,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,47
3995,"glendonbrook doctoral fellowship","glendonbrook doctoral fellowship",1572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3088,"global influenza programme","global influenza programme",1573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4765,"global ministries united methodist church","global ministries united methodist church",1574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3061,"global research laboratory","global research laboratory",1575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2050,"global wtert council","global wtert council",1576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1597,"gobierno de chile","gobierno de chile",1577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1032,"gobierno vasco","gobierno vasco",1578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
216,"gofar","gofar",1579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2207,"golden web foundation","golden web foundation",1580,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
5167,"gombe state universitytertiary education tax fund","gombe state universitytertiary education tax fund",1581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2280,"gomisiynydd y gymraeg","gomisiynydd y gymraeg",1582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2457,"gonville caius college","gonville caius college",1583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1730,"goodenough college","goodenough college",1584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3564,"goodrich aero engine controls","goodrich aero engine controls",1585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1676,"goodrich aerospace","goodrich aerospace",1586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
343,"google","google",1587,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,4
4470,"google anitaborg memorial scholarship","google anitaborg memorial scholarship",1588,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"conflicted",FALSE,1
4302,"gordon smith travelling scholarship","gordon smith travelling scholarship",1589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
4591,"dr gordon smith travelling scholarship","gordon smith travelling scholarship",1589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2245,"gospel partners trust","gospel partners trust",1590,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
1929,"goverment indonesia","goverment indonesia",1591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2035,"government indonesia","goverment indonesia",1591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2820,"government aceh province","government aceh province",1592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1785,"government algeria","government algeria",1593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1653,"government bahrain","government bahrain",1594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1861,"government barbados","government barbados",1595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1530,"government brazil","government brazil",1596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3295,"government british columbia","government british columbia",1597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1500,"government brunei","government brunei",1598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,10
3421,"government brunei darussalam","government brunei",1598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,10
1450,"government chile","government chile",1599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1308,"government china","government china",1600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
4752,"government college university faisalabad","government college university faisalabad",1601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1914,"government columbia","government columbia",1602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3506,"national government colombia","government columbia",1602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1490,"government cyprus","government cyprus",1603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1399,"government egypt","government egypt",1604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1869,"government ethiopia","government ethiopia",1605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
1313,"government ghana","government ghana",1606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1359,"government grant","government grant",1607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1377,"government india","government india",1608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1230,"government iraq","government iraq",1609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2785,"regional government iraq","government iraq",1609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2241,"government kazakhstan","government kazakhstan",1610,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1521,"government kuwait","government kuwait",1611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1391,"government libya","government libya",1612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2519,"government maharashtra","government maharashtra",1613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1307,"government malta","government malta",1614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,26
1836,"government malaysia","government malta",1614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,26
1795,"government nigeria","government nigeria",1615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3759,"kebbi state government nigeria","government nigeria",1615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3886,"ebonyi state government nigeria","government nigeria",1615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1809,"government pakistan","government pakistan",1616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,8
1584,"government panama","government panama",1617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4604,"government peoples republic bangladesh","government peoples republic bangladesh",1618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2521,"government philippines","government philippines",1619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3661,"government republic kazakhstan","government republic kazakhstan",1620,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4292,"government republic trinidad tobago","government republic trinidad tobago",1621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1871,"government sardinia","government sardinia",1622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1832,"government thailand","government thailand",1623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,23
3107,"government trinidad tobago","government trinidad tobago",1624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
1627,"government turkey","government turkey",1625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1161,"government uae","government uae",1626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3884,"government united arab emirates","government united arab emirates",1627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1429,"governmnet india","governmnet india",1628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4895,"governors st christophers educational trust","governors st christophers educational trust",1629,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
1765,"goverterment india","goverterment india",1630,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
302,"grace","grace",1631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1201,"graduate school","graduate school",1632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4538,"graduate school research support fund","graduate school research support fund",1633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3570,"graham-dixon charitable trust","graham-dixon charitable trust",1634,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
